filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_0453.JPG,2010:02:23 17:18:46,,,,
IMG_0454.JPG,2010:02:23 17:19:44,,,,
IMG_0455.JPG,2010:02:23 17:22:53,,,,
IMG_0456.JPG,2010:02:23 17:26:30,,,,
IMG_0457.JPG,2010:02:23 17:26:34,,,,
IMG_0458.JPG,2010:02:23 17:26:54,,,,
IMG_0459.JPG,2010:02:23 17:26:58,,,,
IMG_0460.JPG,2010:02:23 17:27:23,,,,
IMG_0461.JPG,2010:02:23 17:28:38,,,,
IMG_0462.JPG,2010:02:23 17:28:47,,,,
IMG_0463.JPG,2010:02:23 17:29:31,,,,
IMG_0464.JPG,2010:02:23 17:29:53,,,,
IMG_0465.JPG,2010:02:23 17:29:59,,,,
IMG_0466.JPG,2010:02:23 17:30:06,,,,
IMG_0467.JPG,2010:02:23 17:30:10,,,,
IMG_0468.JPG,2010:02:23 17:30:50,,,,
IMG_0469.JPG,2010:02:23 17:30:55,,,,
IMG_0470.JPG,2010:02:23 17:30:59,,,,
IMG_0471.JPG,2010:02:23 17:31:23,,,,
IMG_0472.JPG,2010:02:23 17:31:27,,,,
IMG_0473.JPG,2010:02:23 17:32:08,,,,
IMG_0474.JPG,2010:02:23 17:32:12,,,,
IMG_0475.JPG,2010:02:23 17:52:51,,,,
IMG_0476.JPG,2010:02:23 18:00:49,,,,
IMG_0477.JPG,2010:02:23 18:11:03,,,,
IMG_0478.JPG,2010:02:23 18:12:21,,,,
IMG_0479.JPG,2010:02:23 18:12:33,,,,
IMG_0480.JPG,2010:02:23 18:15:50,,,,
IMG_0481.JPG,2010:02:23 18:18:10,,,,
IMG_0482.JPG,2010:02:23 18:18:15,,,,
IMG_0483.JPG,2010:02:23 18:59:07,,,,
IMG_0484.JPG,2010:02:23 18:59:13,,,,
IMG_0485.JPG,2010:02:23 18:59:41,,,,
IMG_0486.JPG,2010:02:23 18:59:47,,,,
IMG_0487.JPG,2010:02:23 19:08:38,,,,
IMG_0488.JPG,2010:02:23 19:09:28,,,,
IMG_0489.JPG,2010:02:23 19:10:16,,,,
IMG_0490.JPG,2010:02:23 19:10:44,,,,
IMG_0491.JPG,2010:02:23 19:10:55,,,,
IMG_0492.JPG,2010:02:23 19:10:59,,,,
IMG_0493.JPG,2010:02:23 19:11:06,,,,
IMG_0494.JPG,2010:02:23 19:11:35,,,,
IMG_0495.JPG,2010:02:23 19:11:41,,,,
IMG_0496.JPG,2010:02:23 19:18:15,,,,
IMG_0497.JPG,2010:02:23 19:23:01,,,,
IMG_0498.JPG,2010:02:23 19:23:06,,,,
IMG_0500.JPG,2010:02:23 19:23:33,,,,
IMG_0501.JPG,2010:02:23 19:23:45,,,,
IMG_0502.JPG,2010:02:23 19:23:58,,,,
IMG_0503.JPG,2010:02:23 19:25:02,,,,
IMG_0504.JPG,2010:02:23 19:25:14,,,,
IMG_0505.JPG,2010:02:23 19:34:19,,,,
IMG_0506.JPG,2010:02:23 19:36:09,,,,
IMG_0507.JPG,2010:02:23 19:36:13,,,,
IMG_0508.JPG,2010:02:23 19:36:24,,,,
IMG_0509.JPG,2010:02:23 19:36:49,,,,
IMG_0510.JPG,2010:02:23 19:42:44,,,,
IMG_0511.JPG,2010:02:23 19:42:49,,,,
IMG_0512.JPG,2010:02:23 19:42:57,,,,
IMG_0513.JPG,2010:02:23 19:43:17,,,,
IMG_0514.JPG,2010:02:23 19:43:21,,,,
IMG_0515.JPG,2010:02:23 19:43:38,,,,
IMG_0516.JPG,2010:02:23 19:43:44,,,,
IMG_0517.JPG,2010:02:23 19:43:57,,,,
IMG_0518.JPG,2010:02:23 19:44:04,,,,
IMG_0519.JPG,2010:02:23 19:44:13,,,,
IMG_0520.JPG,2010:02:23 19:44:18,,,,
IMG_0521.JPG,2010:02:23 19:44:22,,,,
IMG_0522.JPG,2010:02:23 19:44:54,,,,
IMG_0523.JPG,2010:02:23 19:45:01,,,,
IMG_0524.JPG,2010:02:23 19:45:35,,,,
IMG_0525.JPG,2010:02:23 19:45:42,,,,
IMG_0526.JPG,2010:02:24 09:29:23,,,,
IMG_0527.JPG,2010:02:24 09:29:29,,,,
IMG_0529.JPG,2010:03:15 20:32:40,,,,
IMG_0530.JPG,2010:03:15 20:32:52,,,,
IMG_0531.JPG,2010:03:15 20:33:04,,,,
IMG_0532.JPG,2010:03:15 20:33:15,,,,
IMG_0533.JPG,2010:03:15 20:33:29,,,,
IMG_0534.JPG,2010:03:15 20:33:45,,,,
IMG_0535.JPG,2010:03:15 20:33:57,,,,
IMG_0536.JPG,2010:03:15 20:34:07,,,,
IMG_0537.JPG,2010:03:15 21:12:23,,,,
IMG_0538.JPG,2010:03:15 21:12:28,,,,
IMG_0539.JPG,2010:03:16 11:26:23,,,,
IMG_0540.JPG,2010:03:16 11:26:29,,,,
IMG_0542.JPG,2010:03:16 11:26:41,,,,
IMG_0543.JPG,2010:03:16 11:26:54,,,,
IMG_0544.JPG,2010:03:16 18:51:16,,,,
IMG_0545.JPG,2010:03:16 18:51:22,,,,
IMG_0546.JPG,2010:03:16 18:51:28,,,,
IMG_0547.JPG,2010:03:16 18:51:34,,,,
IMG_0548.JPG,2010:03:16 18:51:41,,,,
IMG_0549.JPG,2010:03:17 03:37:10,,,,
IMG_0550.JPG,2010:03:17 03:37:18,,,,
IMG_0551.JPG,2010:03:17 03:37:26,,,,
IMG_0552.JPG,2010:04:25 23:53:04,,,,
IMG_0553.JPG,2010:04:26 08:19:25,,,,
IMG_0554.JPG,2010:04:26 16:06:38,,,,
IMG_0555.JPG,2010:04:26 16:06:42,,,,
IMG_0556.JPG,2010:04:26 16:26:26,,,,
IMG_0557.JPG,2010:05:02 01:35:34,,,,
IMG_0558.JPG,2010:05:02 02:09:20,,,,
IMG_0559.JPG,2010:05:02 02:09:27,,,,
IMG_0560.JPG,2010:05:02 02:09:34,,,,
IMG_0561.JPG,2010:05:02 02:13:05,,,,
IMG_0562.JPG,2010:05:02 02:13:40,,,,
IMG_0563.JPG,2010:07:17 02:51:41,,,,
IMG_0564.JPG,2010:07:17 02:51:45,,,,
IMG_0565.JPG,2010:07:17 09:23:59,,,,
IMG_0566.JPG,2010:07:17 09:24:06,,,,
IMG_0567.JPG,2010:07:17 09:24:21,,,,
IMG_0568.JPG,2010:07:17 09:24:32,,,,
IMG_0569.JPG,2010:07:17 09:24:41,,,,
IMG_0570.JPG,2010:07:17 09:25:10,,,,
IMG_0572.JPG,2010:07:17 09:25:24,,,,
IMG_0574.JPG,2010:07:17 09:25:57,,,,
IMG_0575.JPG,2010:07:18 15:08:29,,,,
IMG_0576.JPG,2010:07:18 15:08:39,,,,
IMG_0577.JPG,2010:07:18 15:08:55,,,,
IMG_0578.JPG,2010:07:18 15:09:07,,,,
IMG_0579.JPG,2010:07:18 15:09:15,,,,
IMG_0580.JPG,2010:07:18 15:09:22,,,,
IMG_0615.JPG,2010:09:09 18:54:02,,,,
IMG_0616.JPG,2010:09:09 18:54:06,,,,
IMG_0617.JPG,2010:09:16 20:32:23,,,,
IMG_0618.JPG,2010:09:16 20:32:31,,,,
IMG_0619.JPG,2010:09:16 20:33:02,,,,
IMG_0620.JPG,2010:09:16 20:33:20,,,,
IMG_0621.JPG,2010:09:16 20:33:50,,,,
IMG_0622.JPG,2010:09:16 20:33:55,,,,
IMG_0623.JPG,2010:09:16 20:34:37,,,,
IMG_0624.JPG,2010:09:16 20:34:43,,,,
IMG_0625.JPG,2010:09:16 20:47:05,,,,
IMG_0626.JPG,2010:09:16 20:48:01,,,,
IMG_0627.JPG,2010:09:16 20:48:08,,,,
IMG_0628.JPG,2010:09:16 20:48:19,,,,
IMG_0629.JPG,2010:09:16 20:48:24,,,,
IMG_0630.JPG,2010:09:16 20:48:32,,,,
IMG_0631.JPG,2010:09:17 14:11:02,,,,
IMG_0632.JPG,2010:09:17 14:56:43,,,,
IMG_0633.JPG,2010:09:17 14:57:01,,,,
IMG_0634.JPG,2010:09:17 14:57:06,,,,
IMG_0635.JPG,2010:09:17 14:57:20,,,,
IMG_0636.JPG,2010:09:17 14:58:01,,,,
IMG_0637.JPG,2010:09:17 14:58:06,,,,
IMG_0638.JPG,2010:09:17 14:58:15,,,,
IMG_0639.JPG,2010:09:17 14:58:25,,,,
IMG_0640.JPG,2010:09:17 14:58:31,,,,
IMG_0641.JPG,2010:09:17 14:58:37,,,,
IMG_0642.JPG,2010:09:17 17:36:46,,,,
IMG_0643.JPG,2010:09:18 12:10:23,,,,
IMG_0644.JPG,2010:09:18 15:11:17,,,,
IMG_0645.JPG,2010:09:18 15:11:32,,,,
IMG_0646.JPG,2010:09:18 15:11:41,,,,
IMG_0647.JPG,2010:09:18 15:12:28,,,,
IMG_0648.JPG,2010:09:18 15:12:51,,,,
IMG_0649.JPG,2010:09:18 15:15:13,,,,
IMG_0650.JPG,2010:09:18 15:22:11,,,,
IMG_0651.JPG,2010:09:18 15:22:13,,,,
IMG_0652.JPG,2010:09:18 15:22:18,,,,
IMG_0653.JPG,2010:09:18 15:22:25,,,,
IMG_0654.JPG,2010:09:18 15:23:01,,,,
IMG_2340.jpg,2010:02:21 15:00:30,,,,
IMG_2341.jpg,2010:02:21 15:00:36,,,,
IMG_2342.jpg,2010:02:21 15:00:47,,,,
IMG_2343.jpg,2010:02:21 15:00:55,,,,
IMG_2347.jpg,2010:02:21 15:01:22,,,,
IMG_2352.jpg,2010:02:21 15:50:01,,,,
IMG_2358.jpg,2010:02:21 16:26:52,,,,
IMG_2361.jpg,2010:02:21 16:27:53,,,,
IMG_2362.jpg,2010:02:21 16:28:20,,,,
IMG_2363.jpg,2010:02:21 16:28:32,,,,
IMG_2365.jpg,2010:02:21 16:41:45,,,,
IMG_2367.jpg,2010:02:21 16:51:20,,,,
IMG_2370.jpg,2010:02:21 16:51:36,,,,
IMG_2371.jpg,2010:02:21 17:03:25,,,,
IMG_2378.jpg,2010:02:21 17:34:43,,,,
IMG_2380.jpg,2010:02:21 18:09:18,,,,
IMG_2381.jpg,2010:02:21 18:09:31,,,,
IMG_2388.jpg,2010:02:21 18:37:14,,,,
IMG_2390.jpg,2010:02:21 18:37:33,,,,
IMG_2391.jpg,2010:02:21 18:37:41,,,,
IMG_2398.jpg,2010:02:21 18:52:36,,,,
IMG_2399.jpg,2010:02:21 18:53:05,,,,
IMG_2400.jpg,2010:02:21 19:03:56,,,,
IMG_2402.jpg,2010:02:21 19:04:11,,,,
IMG_2432.JPG,2010:03:06 13:45:26,,,,
IMG_2433.JPG,2010:03:06 13:48:00,,,,
IMG_2434.JPG,2010:03:06 13:48:36,,,,
IMG_2435.JPG,2010:03:06 13:49:55,,,,
IMG_2437.JPG,2010:03:06 13:50:33,,,,
IMG_2438.JPG,2010:03:06 13:52:52,,,,
IMG_2439.JPG,2010:03:06 13:53:43,,,,
IMG_2440.JPG,2010:03:06 13:54:15,,,,
IMG_2441.JPG,2010:03:06 13:55:00,,,,
IMG_2442.JPG,2010:03:06 13:55:27,,,,
IMG_2443.JPG,2010:03:06 13:56:16,,,,
IMG_2444.JPG,2010:03:06 13:56:59,,,,
IMG_2445.JPG,2010:03:06 13:57:18,,,,
IMG_2446.JPG,2010:03:06 13:57:19,,,,
IMG_2447.JPG,2010:03:06 13:57:26,,,,
IMG_2448.JPG,2010:03:06 13:57:27,,,,
IMG_2449.JPG,2010:03:06 13:57:36,,,,
